x,y,z
46.67030406116344,24.72068141203897,575.2269005851994
46.6734601497198,24.724146352817193,599.8156637056511
46.67611536646811,24.719368165505927,580.7090202781441
46.67093415650989,24.724374187299382,613.3237241158176
46.67584390402748,24.71995951120758,575.3421499203987
46.67668355188918,24.71505700765839,620.4835793888277
46.668148654558784,24.72421557806549,626.5439152049134
46.66871649921961,24.716900702129,570.9756157281213
46.669704077900015,24.70739773227894,599.5800882771383
46.66992430695577,24.71689038307067,572.9678802245048
46.67338449830672,24.716673445785823,612.0240429343252
46.68369412515472,24.70908518398847,617.340724149536
46.669773719052316,24.712915716935825,571.9016049209129
46.67099994159597,24.711323543925438,572.9746802725442
46.666450862289864,24.71416571045237,589.7137890652616
46.6849219289571,24.706465214421993,628.6462487974962
46.670304008295005,24.723665187559874,608.4268549393458
46.68258540484969,24.712390541774777,581.6125889600883
46.68167489909279,24.719070798501747,579.6547539307171
46.684744661272624,24.718079526354213,612.8903434533921
46.68134208270231,24.710987575044,576.5560000570026
46.68377860007854,24.707685822287868,626.1554535531011
46.66714071955418,24.716064472817695,580.644240752605
46.6770965965406,24.719352243742776,577.2985254258512
46.6776847591777,24.71027967803261,572.7789323946619
46.68310672982158,24.721922074265898,618.6099652007415
46.67347151545127,24.710533604479444,578.2533718773036
46.68042238446039,24.71774226754603,570.2956786694288
46.679824618166954,24.716033608422528,576.4981388127098
46.66519339399216,24.706504877201475,629.6747614989144
46.683078571431196,24.71591180578411,583.4692979403346
46.67665019132979,24.707961875711348,573.8577952624438
46.6711651669986,24.72297962977485,593.3453502618166
46.68221405164002,24.72297849273053,619.8292056866426
46.66999059478446,24.707055872433436,601.4079361106373
46.68268269402902,24.713127547796642,580.6551988393956
46.66809106676664,24.723597620313875,623.2805858826601
46.684524120658615,24.721215434398808,626.3575121424204
46.66549572723796,24.719731289435103,618.2840964749485
46.68361631772096,24.72104470277874,617.5820008149932
46.68121498633148,24.71033611419189,579.279032733612
46.66716191252806,24.72244333565812,620.9452921953812
46.66944867435091,24.72133173211194,586.9486237036273
46.67110381734677,24.720906909983057,572.8961709969104
46.665473288694024,24.708862595766554,625.5935998311725
46.6822870588406,24.724337782080966,628.8203791868755
46.67782963477215,24.7129935676872,595.432535653039
46.67572431464957,24.723784742806494,592.2336484188484
46.684408012220445,24.70857135632345,626.5923894895218
46.67030932725046,24.707168050944293,597.1644979294757
46.679570901213054,24.7112735462839,570.8977297008449
46.675228461193385,24.712703908666896,612.3257522452092
46.67009445012277,24.719175705676683,570.1785792443487
46.68351150330998,24.715769039941854,588.880419270799
46.679839001556786,24.71841257008866,570.6465856707039
46.66639947622252,24.718284753698224,598.2461039696532
46.671278312901165,24.721960305590127,580.5675662382773
46.67100644536422,24.711185693244172,572.2001090953971
46.67304800774115,24.71091310405052,580.4479418277316
46.67340892667546,24.723807273414604,594.6762004590404
46.68305611091465,24.717310298319028,586.2843334529974
46.67595874426271,24.705008118793945,610.5762876444023
46.67359776299979,24.716599695623913,614.8404007328281
46.67429976380494,24.713843195986097,623.4554216077725
46.67446372371818,24.723023616516564,582.3601976069754
46.66839382792396,24.706695910734503,618.3639998057353
46.677658817115315,24.711703765108197,584.5692422378083
46.68002276275081,24.718455913411145,570.2439622132072
46.66898259865453,24.705488507754538,624.8800038027789
46.67450272688437,24.721994753892496,572.3855487229902
46.67328882021995,24.717595307614754,600.2256520012462
46.67892708500981,24.714887543380208,588.1981584443453
46.67812116022223,24.70511089636276,615.5000358973172
46.68040092377148,24.70713174593127,603.4177090066327
46.668517733634125,24.72415932084559,624.8022107233033
46.66600436770281,24.7099839655932,614.6445672606615
46.6741292365094,24.721028332034447,570.6043335901251
46.68475784906133,24.716909046369388,609.7466752688495
46.6828285185162,24.717253046455234,583.5812413021594
46.67509556329649,24.72161138339443,571.0039602133337
46.682944162064665,24.719873108843192,600.0745187966003
46.6701838309693,24.709944794750193,572.6638465082324
46.68031627368594,24.71542599625656,573.4970389397017
46.67049194893835,24.706549667077294,603.8185071779159
46.67043430214164,24.711394191368374,571.0677625897737
46.66776748123032,24.709625229594565,595.5995471466007
46.67912838283389,24.706284577014276,604.9078944288739
46.67585222281008,24.713315484682063,617.5550829175621
46.67340287035547,24.723096769566805,584.8254735647852
46.678910459729956,24.72213464064608,583.490492420985
46.67260762057855,24.70511792167168,612.448419436488
46.68006950250118,24.72206895901138,591.2283422959836
46.673380425652596,24.71995031337956,574.3083524693699
46.677065051778825,24.709410773886475,570.4495140813209
46.67371671952093,24.705580496398934,602.7883545873323
46.67858283770057,24.71308633338275,586.3157861559748
46.67434780298464,24.70755255594562,576.2633877164213
46.6655393290381,24.712880405126793,605.8012088118296
46.6655420409268,24.717854992960188,608.1756497646237
46.674233968881026,24.706005692669773,595.5852570368218
46.66923320568423,24.711536916097625,571.5591129523905
46.67258252431128,24.720040196471096,572.1998075069113
46.670045430635646,24.706638124655232,605.7266799714855
46.67578838095845,24.724998156570184,610.5047079463635
46.678002881865,24.72062466099222,570.6066819473159
46.680084664081186,24.723992234654318,614.5341551960288
46.665407600346406,24.708047646915695,628.7084531440157
46.678389176892395,24.7162793916386,592.5495669821112
46.67898929942492,24.720337961967125,570.8617501046773
46.677144949877814,24.719958513039106,572.6472796243497
46.68138602348622,24.724294415460683,624.9561378899715
46.665513568509944,24.711239144887895,613.2211421544431
46.68416345676412,24.712933088830333,601.3862679556033
46.666519929556856,24.71881228831866,599.8618413409366
46.66703802610892,24.720449617699025,605.331215559594
46.67700823229634,24.707421101301346,580.195140911164
46.68065270692722,24.711944075306167,570.4942277573709
46.67241141752436,24.715119215793543,608.082609285046
46.68199151253999,24.7214466183618,602.6564471219306
46.68421575134429,24.717711702122028,604.6854867122967
46.67914617287412,24.713709742900154,583.1538298381502
46.68430947462476,24.710401647927746,615.7196698676057
46.67576345812896,24.714669950077663,627.7453633576753
46.6796205242861,24.710367910760983,571.0618888642855
46.68161462037781,24.706733257961112,618.3654932465015
46.669877268783814,24.714294169332064,574.6424020366077
46.672579786082565,24.7055739999554,606.5737919478025
46.66863679714315,24.709242397003596,589.4358864073679
46.671806776863285,24.722606399595165,584.87651317219
46.67052537151512,24.705203022288774,620.5806419867624
46.666712259239155,24.719401493282085,601.0590433681033
46.68016329306965,24.71881218678893,570.6567157381544
46.67481642670157,24.720858657362648,570.5818564078205
46.669431928009445,24.718835743105902,571.3305124133393
46.67663111170665,24.71446520977519,619.8593875024355
46.673510076254104,24.719918708734273,574.6657973561597
46.679057098843714,24.710418328539525,570.2446632575152
46.66741311769504,24.708851685869032,606.4868810981579
46.67571727930767,24.72024379218968,573.4177260438423
46.669327692797566,24.714683971744254,571.70868414854
46.684532140457655,24.71549273738217,603.3237824506361
46.66701052216181,24.708882351561822,610.8816852223913
46.6685888308737,24.70528296734512,627.9464932039739
46.670486226535665,24.724485898622056,617.0809971606336
46.6789483478582,24.707525589859166,587.7167508172199
46.67481757389047,24.72245439469997,576.0536116199389
46.674387938898604,24.71380937596272,623.560235886553
46.66602753434367,24.72382127193536,630.318300791727
46.681442312905986,24.713014148845037,571.06579155646
46.67758891413904,24.70607218148585,599.4495219344745
46.67625679194169,24.711076710236846,586.2083091863474
46.66736903124423,24.720288868906525,599.6485923083446
46.680814816596865,24.7095137427413,581.5815879764898
46.67401028929777,24.713854420080388,622.353912502509
46.684800625209334,24.711107604886386,617.638203300946
46.6771926182449,24.71980178610969,574.1239683847426
46.66915575811647,24.709220503906106,584.4569358328105
46.668141141867615,24.70847627096653,601.9661723892702
46.665053514452055,24.714010074092354,610.2206988126942
46.670825185780615,24.70962952469112,571.8222769204706
46.67905975116187,24.71408062652814,585.3994504779192
46.68347822088965,24.720756560532934,613.7677124657753
46.678223660857064,24.72367336916891,599.0267083873566
46.67589124757421,24.71795269446805,601.165957676313
46.681532623193,24.706428196737114,620.0327972703617
46.67115223625228,24.719979154441393,570.4720255472961
46.67077221176611,24.707487073163495,589.9041004509253
46.67899467369951,24.72385352481488,606.0148676656938
46.6748759043869,24.706608837037987,586.226356364884
46.673640573283215,24.711446431667166,589.9455638601103
46.66682653773262,24.724238222043855,630.6153967714936
46.67650398218439,24.72401572555613,597.7841479436546
46.67844563168606,24.71039022051934,570.8766226143706
46.680125376608245,24.71441001646503,574.7673157657086
46.68332145575853,24.708629782944463,616.7870452846713
46.67769569438908,24.71483451604382,606.2720770109979
46.67195922112589,24.7116661678733,581.0754554688144
46.682154661888006,24.71159607327158,580.8906650337929
46.670764355907224,24.723903870791265,608.4336702337743
46.67600193217943,24.714096518172035,623.5656488457244
46.67146547572552,24.72440369453617,610.7870508764239
46.67529192504658,24.724762384295634,606.9376692140494
46.67585187188714,24.713264951415987,616.9793242035435
46.67223558718303,24.72012886308111,571.1096887687993
46.68019981072122,24.709071164767007,580.3542835979018
46.68355345521689,24.71376232190145,590.2199341701767
46.66742852166725,24.724462936316435,630.0621714399919
46.66978594924655,24.708167563276106,589.4250747104481
46.67604502818107,24.70686418402563,584.509600309652
46.68325859756968,24.714228957883577,584.994536424597
46.681642863475375,24.714967510094144,571.2328181154585
46.67517744030139,24.710468497934265,580.947103917758
46.68460489265207,24.709874618121503,621.5505179760237
46.67267172026494,24.72343736299863,591.6485946649158
46.68258652510293,24.722280538688572,616.9820513986615
46.68080012364006,24.713298848471027,570.8739770073242
46.67515475351619,24.72141098946371,570.3586719018205
46.67097111699543,24.716738754448283,582.806713056917
46.67479280693311,24.707971908367657,572.8689116784457
46.67190247883386,24.716038348341417,598.1115840719791
46.67410689233733,24.71143554700458,591.7672930927731
46.67894996855241,24.7164359528397,584.5126688701349
46.68051088950198,24.705872945981945,619.1535612273026
46.6791045576205,24.721228178051298,575.924672824202
46.67827377658969,24.72141495103419,574.3451976774198
46.67490657299233,24.70574039222691,599.1944140966582
46.67680360858619,24.722394006267244,577.7232658969092
46.67380612419541,24.71551902173615,624.1235896435222
46.67944887655141,24.713199572394927,577.9713865056128
46.66808722437543,24.714389812019693,572.6961146000481
46.671771224681024,24.71885409197174,575.8418526250601
46.68203530584701,24.72204682673132,609.8866495390126
46.67260018795045,24.711333223078668,582.652817289757
46.680188036186685,24.72244766034797,596.0543990625685
46.666368414943626,24.717623220337092,595.9368881488194
46.68494851845912,24.71993532733476,623.6744841326771
46.66696886252766,24.717674956575614,587.8802303624441
46.67387357103323,24.718880023255863,587.1982103160832
46.66591981937354,24.720922869303244,620.8468855076007
46.672496821795505,24.70791139591399,576.5674033255032
46.67631856123832,24.72085038947762,570.3367823548048
46.6665793670132,24.722416791972897,624.8847626167723
46.669816595837126,24.72325658032047,606.2601533798615
46.6742229982671,24.710079546788272,575.9323226033689
46.6651879486291,24.7210926615395,627.6581352981466
46.67855221771398,24.708159512441437,578.3486846568287
46.67191131248886,24.716751434102527,593.9438822930462
46.67348617876922,24.710001964488153,574.4460765877926
46.668984339982174,24.712693864979347,570.5644929342316
46.66974411403855,24.716438453847015,572.7381635508989
46.684853840872535,24.710904615077666,619.4499650550298
46.678164596318574,24.710489607603563,572.3930933081042
46.67871598985468,24.719893376823308,570.0650167432442
46.67712812986153,24.71493454573048,615.0151839824804
46.67072388302918,24.720977202390152,575.1714772303222
46.672046419116704,24.717732357560116,587.1971819692334
46.678555289172465,24.719418567533413,571.6969771718269
46.68176674233925,24.717564962073737,574.5342668996312
46.67792681217781,24.711178657679053,577.6607667389763
46.67659147610736,24.719647195358785,576.4311268544182
46.67090220903258,24.719949617298766,570.2918992145986
46.66764319595493,24.715788155179688,575.8738656123663
46.675617047474056,24.723269739489634,585.5416067639724
46.670139401691266,24.721493796250847,582.9588403114384
46.681129769875874,24.71993118701434,579.9737992227311
46.667303394148995,24.72425786585738,629.461087117768
46.68433000418925,24.722202811937976,628.899912547272
46.684598844855635,24.724345394946,627.3072218670989
46.672315500988105,24.72081363937178,570.1305901649307
46.67573144616538,24.714095720554678,625.5193951025127
46.67844681594702,24.716691201833044,589.9120099953844
46.683805837835585,24.707166922043985,628.501323386578
46.665500492992926,24.722684696904295,630.2393577361795
46.68330511817486,24.70942734400148,609.8799059061606
46.6814771070278,24.723187752768556,616.0508669766743
46.6731659171159,24.707795540250146,576.1559791630212
46.671087291687115,24.714852492379563,588.264215321475
46.682745186170564,24.707713280974126,618.5900780134746
46.678409724377,24.719862802430463,571.071775467862
46.67338253506829,24.719845380295308,574.7741434969035
46.673297690548736,24.70698043269421,584.05129721338
46.67316231771395,24.72403043050762,598.1451528721495
46.67241059917468,24.713867661721213,605.0913456169882
46.68210900386612,24.706987092492124,619.6966071408259
46.67588931722964,24.724556850589043,604.1851425480459
46.67296279285488,24.708796171243222,570.4480215229543
46.68196066376927,24.71409434737141,572.8981550508852
46.677834089344664,24.71694291919039,595.1520254224114
46.68073589180909,24.70987137794328,577.958077163128
46.676291559518155,24.706372203056485,591.4384201587077
46.66914314740693,24.709319027038372,583.865852582093
46.671571191068644,24.70795108359883,580.1083154864695
46.6650567110296,24.722168122527602,629.9699703096975
46.66759984262887,24.710013083934562,593.8858531192665
46.67822115285195,24.705515602995725,610.0553502770374
46.68079969328469,24.709758632121808,579.4123827860217
46.66848492402812,24.706047980357223,623.5973575628396
46.67552171053195,24.71991330550068,576.4743704479463
46.68056034078628,24.715264759152184,571.7349650166497
46.675076773795716,24.7239083128594,593.5588686936449
46.680664539919604,24.722339618155196,599.3794696141096
46.67416085044195,24.72428052366244,599.7234549925913
46.67457963821997,24.71303234509025,616.3730471589113
46.67480537708288,24.723194016582305,583.6942055255518
46.66661580954821,24.71716594847267,589.9544989115052
46.670500319991156,24.71766153448602,574.1672404351417
46.67150370886637,24.72489255511722,616.9006138096875
46.67407430835151,24.717108535830707,612.0083294638104
46.679035588370915,24.72205585474591,583.3043219036749
46.680379254602094,24.719416798333153,572.2038080042034
46.674031098319304,24.709569871487293,572.1792024788949
46.67406997805815,24.71331979300523,617.0612207198519
46.673535280125215,24.718302157261206,592.8238925920238
46.66805277849537,24.723459700714688,621.7972701673496
46.68163543776949,24.706864602034074,616.6298972473536
46.67977591996977,24.721235385705548,580.0056750645136
46.67672930165479,24.71623172827984,614.6355756446513
46.66744462570709,24.712071961592674,583.001148622314
46.68000568500503,24.72236184297738,594.0095160798111
46.68436797250623,24.717008201824495,603.9191884868685
46.67655837036779,24.70925477611344,570.811100811533
46.66948489738215,24.707164367638544,604.3311899268646
46.672351221012306,24.720252112638736,570.9109078026162
46.68114442742304,24.721903103226566,599.2925107480573
46.681368537190814,24.717271465610708,571.6001459087977
46.665525076629066,24.723581685819898,630.2476811479085
46.670348954503076,24.70860832143922,580.6891953057662
46.671179693776594,24.711796493135544,575.6949767445875
46.68239725413073,24.71632642189523,576.4414768434286
46.66783749308302,24.71766344025311,577.351817397439
46.67992223524011,24.70930265760067,576.5848021048681
46.67181791963539,24.71240106184954,586.1379472896051
46.68053671239933,24.71635187113229,571.1231010601334
46.66605217652851,24.708148197942144,625.3049362444748
46.67847937421226,24.710442056870924,571.4505991026602
46.674713234097815,24.713840883733955,624.9368769060459
46.680098862873365,24.707276350162203,599.0581835006273
46.6706649294016,24.718569725095204,571.8031522332211
46.678342651174724,24.705908347252088,605.5386718623063
46.676986499138884,24.705153741717996,610.6855310302457
46.6692246795844,24.707744696105145,599.196705434081
46.67156244711875,24.705154598131386,616.2563461789139
46.66851389603752,24.712604148914306,572.3516613727281
46.67500524693112,24.7216670840484,571.3828765748482
46.66644150993184,24.72223528724045,624.2969529559246
46.66537483073171,24.723423248690047,630.2563876506151
46.67651518321473,24.716467993617716,615.1175842574863
46.67335387919687,24.707303467453276,579.7589530774046
46.67149536358891,24.72102644308621,572.588051546699
46.68164051826143,24.723395395034828,619.1283850172301
46.68188968719629,24.709866329496453,589.4177017586798
46.67547925086001,24.712915333937186,614.4080300057759
46.67179026562297,24.711661372449864,579.3389491309401
46.67520966569084,24.70728053279677,578.5529453893524
46.6831184546316,24.711987505309448,590.4825787748075
46.681378972030494,24.721300740115,594.564688901811
46.66792888436555,24.708945436056478,600.0154417691352
46.680204305910934,24.718110180210374,570.2440363169289
46.68045696178495,24.71488234050035,572.8297563832963
46.680197542992154,24.7139781051399,573.9785786516104
46.67628983566805,24.71770596638121,602.2489318739418
46.682284937496625,24.717544348137995,578.2053230698132
46.66636572516991,24.713844161276725,590.8866125213949
46.67049347334972,24.706123442404262,609.5679656481108
46.671208157012124,24.714038277274014,588.2818721941892
46.68163393263326,24.70653462002347,620.3381021526593
46.68210586742912,24.71730016776831,576.1083124145803
46.674254233178544,24.716086327426765,624.2441328035411
46.682917535311134,24.713994674073017,581.6546909220599
46.67803674909297,24.71143053525761,578.9911535131629
46.66801722153391,24.706237474002023,624.3236191182199
46.68298253667911,24.711868755516765,589.2752119623276
46.675090980030014,24.708451178228728,570.5953833214429
46.673755165486185,24.71378843583525,619.6148427639146
46.66817492415963,24.712457039642025,574.3911825297268
46.673175387944944,24.711767342936827,591.5525561501148
46.68078453863127,24.717946107139387,570.3204563337604
46.6668901189503,24.7185675868968,593.0331330821978
46.679474673100046,24.71813128172821,572.9327878402623
46.68246559324121,24.711667240721212,583.8410406507257
46.667828567611686,24.71199641575072,579.4733340459584
46.678969599256234,24.712839159686705,580.9311113946922
46.68376004399131,24.711191637748318,603.5071088163123
46.680833239157266,24.721263695676296,589.0233069219711
46.681579179457884,24.71977549344259,583.3470808807959
46.67552786679468,24.71792049641467,602.5386685572536
46.67223656192693,24.712251953379642,588.5852899905951
46.66928385322417,24.723953365350688,618.4761136686365
46.66953086093068,24.707751307063543,596.1466376838422
46.68188856777371,24.70702281527336,617.690174859782
46.681702396532685,24.72267364330985,612.4874023789133
46.67173528743928,24.720326152088944,570.1064468887827
46.67253439741645,24.70824494424177,574.1469019772705
46.680421956274614,24.721180874392786,584.0945280376442
46.67375346810277,24.713217172229932,614.2135675304377
46.669750604028934,24.713883974196104,573.0071820862408
46.67997073036191,24.713978559260667,575.3535614882695
46.671189357931254,24.721172477421817,574.3165004663537
46.68170226785451,24.7123568191645,574.3369319275163
46.68468879587063,24.71423359956882,605.9300303258791
46.67263744868381,24.71554919576923,610.9753314140772
46.68133782479162,24.721025184483032,591.2376953767304
46.67000006423178,24.71782358072409,571.591038568597
46.676090814908484,24.707051794634967,582.1751385483085
46.68202332096169,24.710701260281187,584.7325542152732
46.67045582599182,24.723106124179566,599.4076216749497
46.673749451203896,24.723928265260234,595.2885368253652
46.67402255980441,24.711991701562773,599.2673605700492
46.666065137743416,24.715040142293866,594.1021886889822
46.68489050702476,24.712498253468354,612.664460872932
46.68361651809499,24.721783525752233,622.4671891351936
46.68082761274964,24.707751991754517,599.6298756103818
46.68159523166305,24.71892143977152,577.7513894900637
46.67911072350578,24.713972029479645,583.8881052178506
46.66658451542541,24.71011847856874,606.517309356157
46.675976084908875,24.7195446957065,579.441474872423
46.667223737206484,24.710762031560783,592.9910039274802
46.66595498893238,24.713396510875068,598.3090876189294
46.67414227233272,24.7072171579058,580.0170081970844
46.67693478085638,24.705328707044117,608.2378667270608
46.669838762688414,24.707871536804927,592.2834628247798
46.677296191655515,24.70981128477613,571.4913154562045
46.678287426034835,24.706712279099744,594.411366492733
46.66635358645817,24.715521188906443,590.345776641956
46.68476662971192,24.716083039048364,607.6043331723134
46.67440270156317,24.717713415829373,605.8300736142806
46.67007300522138,24.70532484462218,621.4216553249884
46.671896049863264,24.719658820429014,571.9981004058458
46.680430027482195,24.719703739696246,573.6989587715321
46.6658867137659,24.715920274904153,597.9264446205137
46.66850178254103,24.720582851869565,588.9687746198015
46.67890778503992,24.717634716955168,578.9799480662546
46.66626201074064,24.72052380799407,614.837661337659
46.6708688514235,24.705876125513182,610.1901224533326
46.66583811883861,24.723667419599007,630.3159364448524
46.68478245404592,24.715860613953083,607.4026899080974
46.68006581837638,24.70882206861468,581.3889122194174
46.68061683133956,24.72231596554156,598.5044718643205
46.66748950016488,24.712360383486292,581.4821353648069
46.67986615411039,24.722892749899103,599.2862673691654
46.6844744716863,24.71492406453074,602.4384275667527
46.683486209332536,24.7153855170707,588.2359189580351
46.67954162648685,24.70657854012111,603.9279773941433
46.6814468255908,24.71590948794689,570.5646054665459
46.6666013782215,24.718218384429164,595.0388412124056
46.67705243255461,24.71352232145766,609.2677981278456
46.67203093967544,24.705847103257003,604.9582367881317
46.67205118620617,24.72496301195546,615.3846074819018
46.68460054558388,24.72395808757206,628.3236309723025
46.67775025075766,24.71226622261302,589.3536537232707
46.67858821215629,24.724055787925593,606.14106714998
46.67715145806641,24.720626239394868,570.1850803528588
46.66634466726124,24.720570307470137,614.1685262382994
46.67265708803377,24.71634489283448,606.672686319297
46.67858124113827,24.72397647058531,605.189195172599
46.680261689435966,24.71647843556668,572.6086377131303
46.67296068091905,24.71799121473412,592.609604471113
46.6672689722517,24.719713497189588,596.0962306627885
46.67273974760078,24.716233454215192,608.2587219835478
46.670205795422795,24.713925462248113,577.1468131924729
46.67071153755396,24.72332957819084,600.8295218753616
46.66745274843807,24.722056525807687,614.7629577425644
46.68297358061572,24.71390222385485,581.8810779165957
46.67863858520501,24.721910424379494,579.3289998549773
46.67194850589477,24.70629878156632,598.632259668409
46.682826633647075,24.722027241015063,617.3762526520336
46.683546489134464,24.71775400045128,595.2066020980599
46.67517511490348,24.70742724910157,576.8378629931299
46.66777753744076,24.720807461216154,598.9291277448576
46.67608042874519,24.712378223310026,604.8313197570924
46.676032938678524,24.71723896725241,609.6968926709658
46.671185814350565,24.72499190087869,619.5273253847448
46.6755139130966,24.720383291007494,573.1826001581659
46.666475014258225,24.724447594630274,630.2315847337698
46.67399948991326,24.71860217981299,590.9677228879478
46.68255920303301,24.720605258576764,601.5830716292039
46.66863926273104,24.72432529227868,625.3101194555384
46.68321424541894,24.706108257000356,629.6383017843998
46.6680603093362,24.708293141597803,604.9477646633666
46.679186642650585,24.711920461646837,574.7082809616027
46.68289851833642,24.721918674123117,616.7777155661012
46.677701141827754,24.716016828309662,603.5300506312469
46.671056492122176,24.715669560595366,587.4245045401915
46.66837271803495,24.723832139757373,622.8359697464607
46.67817465746767,24.719412655368746,572.8393198035512
46.681850600082264,24.716272360688627,572.7335143018106
46.665567469757974,24.70590923606583,628.9287742694421
46.67653542462954,24.718022599549712,596.4353800363277
46.673331735673266,24.71777982384418,598.4516858120646
46.67754328020596,24.710793433136033,577.0918942461526
46.6746588963635,24.721093763084315,570.6060050150841
46.67094867742859,24.706459460510107,601.7552365844722
46.6737921099984,24.714685022602147,624.4073090329556
46.67713320525641,24.711251649984938,583.5060655411487
46.67968399509609,24.722215547315088,589.8756521786842
46.66761532303104,24.712410803961006,579.6926381932689
46.67138231772806,24.714329451340813,591.7625977145341
46.66995837765051,24.706936233051213,602.8058961957925
46.67268299667003,24.71730754888328,597.8281764514821
46.682306150034414,24.708193993242602,609.8563074927495
46.67655374075787,24.711254298417245,586.8844626022067
46.674965310841195,24.71529449678463,630.063867181509
46.67117080964108,24.705463525964326,614.4119161163937
46.67510888926047,24.72433373261105,600.0888308400666
46.67205790177712,24.706010808092557,602.1891043242134
46.68264678952736,24.718085200737793,584.6434604261207
46.675733814985776,24.72194344730787,572.498201760762
46.68264911461837,24.719550161267186,594.0099985049193
46.67231874705035,24.713011632420294,597.0611363701519
46.66889310603775,24.716064458532422,570.0617362972644
46.67508511058246,24.720288082294143,573.5199210169463
46.68478181401241,24.718607972802378,615.7244561347508
46.68450165630827,24.712878074254572,606.587736876601
46.671781705999045,24.723778971339108,600.7615547293111
46.668981157631045,24.715182450324505,570.5603491935025
46.66590606704934,24.70774072747135,627.7525890187554
46.6744748830079,24.714139771185657,626.6892662158964
46.67531011464294,24.71155931695273,595.349305850085
46.668250040917535,24.724812314751222,629.4711493992532
46.67098468685057,24.711727469043034,574.7490008815969
46.67564679659751,24.71917479612871,584.2862599557527
46.68131497666487,24.712367156197317,571.972952427838
46.68459796062358,24.716674042836974,606.695222969581
46.679506484251036,24.718760873024056,570.5065285548737
46.6744918042817,24.72434141392344,600.858773075553
46.68052324050344,24.716552687917282,571.4864812797456
46.67667046554095,24.708410241234933,571.7422387494665
46.67739471611002,24.721823342499164,573.8914944730377
46.67861453790101,24.705631410266843,611.1608288418266
46.66719791042667,24.70537874735013,630.2343093501038
46.668028625162385,24.71881000521837,580.9103316805215
46.68049944603614,24.723410418997943,611.2019966152753
46.679716745425374,24.70624562572029,609.11648169841
46.66914683409942,24.71150099068852,571.8612372578013
46.675509543028,24.711275051974756,590.5276879061362
46.68324248321848,24.711846540353637,592.5793600069243
